ID_Registro,ID_Condominio,Nome_Condominio,Data_Mes_Referencia,Receita_Bruta_Mensal,Receita_Liquida_Mensal,Total_Unidades,Unidades_Inadimplentes,Percentual_Inadimplencia,Total_Despesas_Mensal,Fluxo_de_Caixa_Mensal
1938,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2003-03,99966.58,92665.65000000001,178,13,7.3,6372.75,86292.9
1939,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2003-03,90771.93000000001,80686.16,171,19,11.11,11703.75,68982.41
1940,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2003-03,47678.399999999994,39732.0,126,21,16.67,5310.51,34421.49
1941,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2003-03,64049.79,59883.950000000004,123,8,6.5,7084.77,52799.18
1942,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2003-03,78695.95999999999,69862.74,196,22,11.22,6851.91,63010.83
1943,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2003-03,24099.980000000003,20928.93,38,5,13.16,2525.52,18403.41
1944,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2003-03,65945.48999999999,53068.56,169,33,19.53,10726.45,42342.11
1945,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2003-03,56050.32,51280.079999999994,94,8,8.51,4855.74,46424.34
1946,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2003-03,86594.58,70255.98,159,30,18.87,8990.63,61265.35
1947,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2003-03,49373.97,43070.91,141,18,12.77,8025.14,35045.77
1948,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2003-03,40692.78,34161.84,81,13,16.05,3258.7,30903.14
1949,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2003-03,64359.399999999994,57923.46,140,14,10.0,5535.88,52387.58
1950,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2003-03,13959.36,12505.26,48,5,10.42,1644.79,10860.47
1951,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2003-04,59922.450000000004,50052.87,85,14,16.47,2890.35,47162.52
1952,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2003-04,23883.719999999998,19903.1,84,14,16.67,3000.03,16903.07
1953,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2003-04,76090.05,61550.549999999996,157,30,19.11,7242.14,54308.41
1954,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2003-04,43892.28,36961.92,76,12,15.79,5456.32,31505.6
1955,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2003-04,64335.46,56959.42,157,18,11.46,6833.25,50126.17
1956,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2003-04,84990.09999999999,78955.3,169,12,7.1,6784.3,72171.0
1957,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2003-04,142811.46,123337.17,198,27,13.64,11437.69,111899.48
1958,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2003-04,49693.0,43232.91,100,13,13.0,4385.45,38847.46
1959,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2003-04,100866.98999999999,87829.76,147,19,12.93,13614.05,74215.71
1960,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2003-04,28648.32,26649.6,43,3,6.98,3102.89,23546.71
1961,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2003-04,45965.15,42383.450000000004,77,6,7.79,5810.76,36572.69
1962,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2003-04,91412.09999999999,81567.72,130,14,10.77,8852.44,72715.28
1963,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2003-04,97067.52,79878.48,192,34,17.71,13032.54,66845.94
1964,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2003-04,57145.64,54160.42,134,7,5.22,8367.99,45792.43
1965,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2003-04,35397.0,31703.4,115,12,10.43,5451.15,26252.25
1966,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2003-04,34025.12,32265.2,116,6,5.17,4561.52,27703.68
1967,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2003-04,67136.08,54365.63,184,35,19.02,10670.16,43695.47
1968,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2003-04,45033.439999999995,38947.84,74,10,13.51,2642.96,36304.88
1969,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2003-04,37253.399999999994,33078.45,116,13,11.21,4523.44,28555.01
1970,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2003-04,20209.5,16167.6,45,9,20.0,2405.17,13762.43
1971,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2003-04,108140.34000000001,91287.3,154,24,15.58,10400.44,80886.86
1972,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2003-04,100991.67,92244.36,127,11,8.66,13191.76,79052.6
1973,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2003-04,29654.5,23723.600000000002,50,10,20.0,3442.76,20280.84
1974,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2003-04,106045.44,85609.6,192,37,19.27,10345.98,75263.62
1975,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2003-04,43156.52,40396.51,172,11,6.4,8841.17,31555.34
1976,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2003-04,61326.45,49969.7,135,25,18.52,5745.72,44223.98
1977,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2003-04,55355.55,44867.130000000005,95,18,18.95,3552.63,41314.5
1978,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2003-04,26583.829999999998,22786.14,91,13,14.29,3116.14,19670.0
1979,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2003-04,128628.14,104781.35,178,33,18.54,9432.83,95348.52
1980,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2003-04,90206.72,79635.62,128,15,11.72,4041.83,75593.79
1981,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2003-04,72574.15000000001,67431.1,127,9,7.09,8549.62,58881.48
1982,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2003-04,38557.799999999996,33582.6,124,16,12.9,6038.79,27543.81
1983,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2003-04,60391.56,49888.68,138,24,17.39,6480.83,43407.85
1984,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2003-04,63223.159999999996,55928.18,182,21,11.54,11447.94,44480.24
1985,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2003-04,32498.4,26811.18,80,14,17.5,3309.37,23501.81
1986,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2003-04,91182.0,82765.2,195,18,9.23,14603.36,68161.84
1987,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2003-04,32561.550000000003,30080.670000000002,105,8,7.62,5061.02,25019.65
1988,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2003-04,99966.58,94350.48,178,10,5.62,11413.51,82936.97
1989,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2003-04,90771.93000000001,72723.71,171,34,19.88,10382.34,62341.37
1990,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2003-04,47678.399999999994,43516.0,126,11,8.73,8546.78,34969.22
1991,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2003-04,64049.79,52073.0,123,23,18.7,10181.26,41891.74
1992,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2003-04,78695.95999999999,64241.6,196,36,18.37,11347.6,52894.0
1993,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2003-04,24099.980000000003,20294.72,38,6,15.79,1251.77,19042.95
1994,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2003-04,65945.48999999999,59311.92,169,17,10.06,6278.45,53033.47
1995,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2003-04,56050.32,47106.119999999995,94,15,15.96,4514.99,42591.13
1996,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2003-04,86594.58,81693.0,159,9,5.66,8874.64,72818.36
1997,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2003-04,49373.97,45522.1,141,11,7.8,8090.41,37431.69
1998,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2003-04,40692.78,32654.7,81,16,19.75,3903.31,28751.39
1999,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2003-04,64359.399999999994,59302.59,140,11,7.86,7497.28,51805.31
2000,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2003-04,13959.36,11341.98,48,9,18.75,2495.16,8846.82
2001,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2003-05,59922.450000000004,51462.810000000005,85,12,14.12,6628.98,44833.83
2002,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2003-05,23883.719999999998,22462.07,84,5,5.95,4331.41,18130.66
2003,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2003-05,76090.05,70274.25,157,12,7.64,7201.99,63072.26
2004,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2003-05,43892.28,38694.509999999995,76,9,11.84,3843.31,34851.2
2005,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2003-05,64335.46,54500.74,157,24,15.29,9522.66,44978.08
2006,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2003-05,84990.09999999999,76943.7,169,16,9.47,6514.59,70429.11
2007,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2003-05,142811.46,119009.55,198,33,16.67,17294.08,101715.47
2008,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2003-05,49693.0,46214.49,100,7,7.0,5516.17,40698.32
2009,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2003-05,100866.98999999999,85771.25,147,22,14.97,11196.28,74574.97
2010,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2003-05,28648.32,27315.84,43,2,4.65,1976.54,25339.3
2011,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2003-05,45965.15,37010.9,77,15,19.48,3346.04,33664.86
2012,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2003-05,91412.09999999999,74536.01999999999,130,24,18.46,7837.42,66698.6
2013,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2003-05,97067.52,83922.96,192,26,13.54,13429.91,70493.05
2014,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2003-05,57145.64,50748.74,134,15,11.19,7233.28,43515.46
2015,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2003-05,35397.0,29241.0,115,20,17.39,5753.96,23487.04
2016,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2003-05,34025.12,27572.079999999998,116,22,18.97,5357.3,22214.78
2017,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2003-05,67136.08,63122.51,184,11,5.98,10177.87,52944.64
2018,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2003-05,45033.439999999995,40164.96,74,8,10.81,6688.67,33476.29
2019,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2003-05,37253.399999999994,34041.899999999994,116,10,8.62,5114.73,28927.17
2020,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2003-05,20209.5,17964.0,45,5,11.11,2571.36,15392.64
2021,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2003-05,108140.34000000001,97607.19,154,15,9.74,8894.46,88712.73
2022,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2003-05,100991.67,94629.99,127,8,6.3,12090.17,82539.82
2023,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2003-05,29654.5,25502.870000000003,50,7,14.0,3294.71,22208.16
2024,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2003-05,106045.44,96656.00000000001,192,17,8.85,16008.4,80647.6
2025,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2003-05,43156.52,35880.13,172,29,16.86,8373.3,27506.83
2026,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2003-05,61326.45,56329.479999999996,135,11,8.15,8403.39,47926.09
2027,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2003-05,55355.55,47780.58,95,13,13.68,7664.61,40115.97
2028,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2003-05,26583.829999999998,23954.66,91,9,9.89,4509.95,19444.71
2029,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2003-05,128628.14,114175.54,178,20,11.24,11401.74,102773.8
2030,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2003-05,90206.72,74702.44,128,22,17.19,7444.75,67257.69
2031,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2003-05,72574.15000000001,65145.3,127,13,10.24,6821.09,58324.21
2032,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2003-05,38557.799999999996,36692.1,124,6,4.84,5895.89,30796.21
2033,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2003-05,60391.56,55140.12,138,12,8.7,7678.31,47461.81
2034,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2003-05,63223.159999999996,52454.38,182,31,17.03,10491.82,41962.56
2035,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2003-05,32498.4,29654.79,80,7,8.75,2947.69,26707.1
2036,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2003-05,91182.0,80894.8,195,22,11.28,7371.98,73522.82
2037,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2003-05,32561.550000000003,28220.010000000002,105,14,13.33,6072.73,22147.28
2038,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2003-05,99966.58,87049.55,178,23,12.92,15433.4,71616.15
2039,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2003-05,90771.93000000001,74847.03,171,30,17.54,9789.52,65057.51
2040,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2003-05,47678.399999999994,42002.399999999994,126,15,11.9,7448.79,34553.61
2041,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2003-05,64049.79,53635.19,123,20,16.26,6717.97,46917.22
2042,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2003-05,78695.95999999999,63840.09,196,37,18.88,12162.37,51677.72
2043,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2003-05,24099.980000000003,19660.510000000002,38,7,18.42,2938.99,16721.52
2044,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2003-05,65945.48999999999,59702.13,169,16,9.47,10788.89,48913.24
2045,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2003-05,56050.32,47702.399999999994,94,14,14.89,6849.74,40852.66
2046,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2003-05,86594.58,78969.9,159,14,8.81,10164.0,68805.9
2047,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2003-05,49373.97,40619.72,141,25,17.73,6941.1,33678.62
2048,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2003-05,40692.78,33659.46,81,14,17.28,4436.47,29222.99
2049,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2003-05,64359.399999999994,58383.17,140,13,9.29,9990.0,48393.17
2050,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2003-05,13959.36,12505.26,48,5,10.42,2628.74,9876.52
2051,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2003-06,59922.450000000004,47937.96,85,17,20.0,6302.86,41635.1
2052,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2003-06,23883.719999999998,22462.07,84,5,5.95,3274.92,19187.15
2053,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2003-06,76090.05,63004.5,157,27,17.2,11559.96,51444.54
2054,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2003-06,43892.28,35806.86,76,14,18.42,6684.51,29122.35
2055,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2003-06,64335.46,54500.74,157,24,15.29,10999.41,43501.33
2056,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2003-06,84990.09999999999,71411.8,169,27,15.98,9527.65,61884.15
2057,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2003-06,142811.46,135598.76,198,10,5.05,15767.79,119830.97
2058,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2003-06,49693.0,44226.770000000004,100,11,11.0,3931.14,40295.63
2059,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2003-06,100866.98999999999,80968.06,147,29,19.73,4829.49,76138.57
2060,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2003-06,28648.32,26649.6,43,3,6.98,3968.42,22681.18
2061,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2003-06,45965.15,37010.9,77,15,19.48,6098.69,30912.21
2062,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2003-06,91412.09999999999,78051.87,130,19,14.62,6002.47,72049.4
2063,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2003-06,97067.52,79372.92,192,35,18.23,6444.48,72928.44
2064,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2003-06,57145.64,48616.439999999995,134,20,14.93,8241.09,40375.35
2065,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2003-06,35397.0,32934.6,115,8,6.96,6901.54,26033.06
2066,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2003-06,34025.12,29625.32,116,15,12.93,6054.78,23570.54
2067,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2003-06,67136.08,55825.11,184,31,16.85,11590.15,44234.96
2068,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2003-06,45033.439999999995,40164.96,74,8,10.81,4139.71,36025.25
2069,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2003-06,37253.399999999994,34041.899999999994,116,10,8.62,6010.71,28031.19
2070,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2003-06,20209.5,18413.100000000002,45,4,8.89,2767.4,15645.7
2071,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2003-06,108140.34000000001,98309.40000000001,154,14,9.09,9867.48,88441.92
2072,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2003-06,100991.67,81906.63,127,24,18.9,13439.51,68467.12
2073,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2003-06,29654.5,27875.230000000003,50,3,6.0,2400.15,25475.08
2074,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2003-06,106045.44,98865.28000000001,192,13,6.77,8675.78,90189.5
2075,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2003-06,43156.52,35378.31,172,31,18.02,9056.55,26321.76
2076,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2003-06,61326.45,52241.049999999996,135,20,14.81,8800.6,43440.45
2077,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2003-06,55355.55,45449.82000000001,95,17,17.89,8051.2,37398.62
2078,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2003-06,26583.829999999998,22786.14,91,13,14.29,5255.6,17530.54
2079,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2003-06,128628.14,109839.76,178,26,14.61,17665.71,92174.05
2080,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2003-06,90206.72,78930.88,128,16,12.5,5887.84,73043.04
2081,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2003-06,72574.15000000001,65145.3,127,13,10.24,4545.74,60599.56
2082,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2003-06,38557.799999999996,36381.15,124,7,5.65,4587.79,31793.36
2083,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2003-06,60391.56,52514.4,138,18,13.04,5199.29,47315.11
2084,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2003-06,63223.159999999996,57665.08,182,16,8.79,6070.14,51594.94
2085,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2003-06,32498.4,30873.480000000003,80,4,5.0,3669.08,27204.4
2086,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2003-06,91182.0,85103.2,195,13,6.67,7543.38,77559.82
2087,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2003-06,32561.550000000003,28220.010000000002,105,14,13.33,5353.81,22866.2
2088,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2003-06,99966.58,92104.04000000001,178,14,7.87,8799.73,83304.31
2089,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2003-06,90771.93000000001,85994.46,171,9,5.26,6984.69,79009.77
2090,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2003-06,47678.399999999994,40110.399999999994,126,20,15.87,6906.7,33203.7
2091,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2003-06,64049.79,59363.22,123,9,7.32,5752.7,53610.52
2092,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2003-06,78695.95999999999,64241.6,196,36,18.37,12218.33,52023.27
2093,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2003-06,24099.980000000003,21563.14,38,4,10.53,2695.34,18867.8
2094,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2003-06,65945.48999999999,58921.71,169,18,10.65,10949.85,47971.86
2095,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2003-06,56050.32,51876.36,94,7,7.45,5490.63,46385.73
2096,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2003-06,86594.58,74068.32,159,23,14.47,9145.13,64923.19
2097,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2003-06,49373.97,43771.25,141,16,11.35,5208.08,38563.17
2098,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2003-06,40692.78,38180.88,81,5,6.17,2903.02,35277.86
2099,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2003-06,64359.399999999994,52866.649999999994,140,25,17.86,4502.8,48363.85
2100,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2003-06,13959.36,11923.619999999999,48,7,14.58,2264.95,9658.67
2101,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2003-07,59922.450000000004,52167.78,85,11,12.94,6732.56,45435.22
2102,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2003-07,23883.719999999998,20756.09,84,11,13.1,4248.55,16507.54
2103,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2003-07,76090.05,68335.65,157,16,10.19,9276.74,59058.91
2104,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2003-07,43892.28,41582.159999999996,76,4,5.26,4331.33,37250.83
2105,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2003-07,64335.46,60647.439999999995,157,9,5.73,6666.29,53981.15
2106,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2003-07,84990.09999999999,73423.4,169,23,13.61,10148.66,63274.74
2107,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2003-07,142811.46,126943.51999999999,198,22,11.11,8012.65,118930.87
2108,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2003-07,49693.0,44723.7,100,10,10.0,5969.12,38754.58
2109,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2003-07,100866.98999999999,81654.23,147,28,19.05,6239.27,75414.96
2110,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2003-07,28648.32,23318.4,43,8,18.6,3406.6,19911.8
2111,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2003-07,45965.15,42383.450000000004,77,6,7.79,5698.48,36684.97
2112,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2003-07,91412.09999999999,85786.73999999999,130,8,6.15,10847.38,74939.36
2113,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2003-07,97067.52,87461.88,192,19,9.9,7918.14,79543.74
2114,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2003-07,57145.64,46484.14,134,25,18.66,5274.17,41209.97
2115,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2003-07,35397.0,33550.200000000004,115,6,5.22,4537.92,29012.28
